city_id,countries_id,city
26871,134,Rose Belle
26872,134,Grand Baie
26873,134,Lalmatie
26874,134,Surinam
26875,134,Plaine Magnien
26876,135,Mamoudzou
26877,135,Trevani
26878,135,Koungou
26879,135,Dembeni
26880,135,Bandraboua
26881,135,Tsingoni
26882,135,Bandrele
26883,135,Ouangani
26884,135,Chirongui
26885,136,Mexico City
26886,136,Guadalajara
26887,136,Monterrey
26888,136,Toluca
26889,136,Tijuana
26890,136,Ecatepec
26891,136,Leon de los Aldama
26892,136,Puebla
26893,136,Zapopan
26894,136,Juarez
26895,136,Mexicali
26896,136,Nezahualcoyotl
26897,136,Ciudad Nezahualcoyotl
26898,136,Morelia
26899,136,Aguascalientes
26900,136,Chihuahua
26901,136,Naucalpan de Juarez
26902,136,Merida
26903,136,Cancun
26904,136,Saltillo
26905,136,Hermosillo
26906,136,Culiacan
26907,136,Queretaro
26908,136,San Luis Potosi
26909,136,Guadalupe
26910,136,Acapulco de Juarez
26911,136,Tlaquepaque
26912,136,Durango
26913,136,Tlalnepantla
26914,136,Chimalhuacan
26915,136,Irapuato
26916,136,Reynosa
26917,136,Tuxtla
26918,136,Tonala
26919,136,Ensenada
26920,136,Ixtapaluca
26921,136,Heroica Matamoros
26922,136,Ciudad Apodaca
26923,136,Tultitlan de Mariano Escobedo
26924,136,Mazatlan
26925,136,Ciudad Lopez Mateos
26926,136,Ciudad General Escobedo
26927,136,San Nicolas de los Garza
26928,136,Veracruz
26929,136,Tepic
26930,136,Xalapa
26931,136,Nuevo Laredo
26932,136,Celaya
26933,136,Nicolas Romero
26934,136,Tecamac
26935,136,Minatitlan
26936,136,Villahermosa
26937,136,Cuernavaca
26938,136,Uruapan
26939,136,Soledad de Graciano Sanchez
26940,136,Ciudad Obregon
26941,136,Gomez Palacio
26942,136,Salamanca
26943,136,Guasavito
26944,136,Tehuacan
26945,136,Coatzacoalcos
26946,136,Chalco
26947,136,Ciudad Benito Juarez
26948,136,Ciudad Santa Catarina
26949,136,Ciudad Victoria
26950,136,Playa del Carmen
26951,136,La Pena
26952,136,San Juan del Rio
26953,136,Oaxaca
26954,136,Los Mochis
26955,136,Pachuca
26956,136,Tampico
26957,136,Coacalco
26958,136,Huixquilucan
26959,136,Nogales
26960,136,Heroica Nogales
26961,136,Campeche
26962,136,Carmen
26963,136,Monclova
26964,136,Garcia
26965,136,Fresnillo
26966,136,Chilpancingo
26967,136,Puerto Vallarta
26968,136,Tapachula
26969,136,Jiutepec
26970,136,Comalcalco
26971,136,Zamora
26972,136,Cabo San Lucas
26973,136,El Tezal
26974,136,Ciudad Madero
26975,136,Cuautla
26976,136,Guanajuato
26977,136,Cholula de Rivadabia
26978,136,Ciudad del Carmen
26979,136,Manzanillo
26980,136,Poza Rica de Hidalgo
26981,136,Cuauhtemoc
26982,136,Cuautitlan
26983,136,Ciudad Valles
26984,136,San Luis Rio Colorado
26985,136,Santa Maria Texmelucan
26986,136,Chicoloapan
26987,136,Piedras Negras
26988,136,Lagos de Moreno
26989,136,Chetumal
26990,136,San Martin Texmelucan de Labastida
26991,136,Tuxtepec
26992,136,San Andres Tuxtla
26993,136,Papantla de Olarte
26994,136,Ciudad Acuna
26995,136,Macuspana
26996,136,Guaymas
26997,136,Ixtlahuaca
26998,136,Tulancingo
26999,136,Delicias
27000,136,Valle de Santiago
27001,136,Penjamo
27002,136,Villa de Alvarez
27003,136,Zacatecas
27004,136,Pesqueria
27005,136,Colima
27006,136,Tepatitlan de Morelos
27007,136,Las Maravillas
27008,136,Cuautitlan Izcalli
27009,136,Kanasin
27010,136,Cunduacan
27011,136,San Jose del Cabo
27012,136,Zinacantepec
27013,136,Tultepec
27014,136,Apatzingan de la Constitucion
27015,136,Orizaba
27016,136,San Pedro Garza Garcia
27017,136,Ciudad Hidalgo
27018,136,Navojoa
27019,136,Chilapa de Alvarez
27020,136,Tizayuca
27021,136,Iguala de la Independencia
27022,136,Matamoros
27023,136,Heroica Guaymas
27024,136,Tecoman
27025,136,Temixco
27026,136,El Pueblito
27027,136,Ciudad Guzman
27028,136,Tlapacoyan
27029,136,Comitan
27030,136,Chilon
27031,136,San Antonio la Isla
27032,136,San Antonio Enchisi
27033,136,Martinez de la Torre
27034,136,San Francisco de la Piedad
27035,136,Ocotlan
27036,136,Temoaya
27037,136,Lerma
27038,136,Texcoco
27039,136,Parral
27040,136,Tenancingo
27041,136,Tula de Allende
27042,136,Tepexpan
27043,136,Matehuala
27044,136,Ciudad Rio Bravo
27045,136,Playas de Rosarito
27046,136,San Felipe del Progreso
27047,136,Ixmiquilpan
27048,136,Patzcuaro
27049,136,Tamazunchale
27050,136,Paraiso
27051,136,Rincon de Romos
27052,136,Santa Cruz Xoxocotlan
27053,136,Teziutlan
27054,136,Coatepec
27055,136,San Jose del Rincon Centro
27056,136,Agua Prieta
27057,136,Ciudad de Atlixco
27058,136,Jilotepec
27059,136,Salinas Victoria
27060,136,Santa Rosa Jauregui
27061,136,Guasave
27062,136,Apaseo el Grande
27063,136,Ciudad Mante
27064,136,Tuxpam de Rodriguez Cano
27065,136,Acayucan
27066,136,La Piedad
27067,136,Villa Vicente Guerrero
27068,136,Comonfort
27069,136,Apizaco
27070,136,Xicotepec de Juarez
27071,136,Salina Cruz
27072,136,Tecate
27073,136,Maravatio de Ocampo
27074,136,San Andres Cholula
27075,136,Ciudad Lerdo
27076,136,Ciudad Lazaro Cardenas
27077,136,Sahuayo de Morelos
27078,136,Villa Victoria
27079,136,Huebampo
27080,136,Perote
27081,136,Cozumel
27082,136,Tecamachalco
27083,136,Tacambaro de Codallos
27084,136,Cadereyta Jimenez
27085,136,Frontera
27086,136,Juchitan de Zaragoza
27087,136,Silao
27088,136,San Francisco del Rincon
27089,136,Tejupilco
27090,136,San Miguel de Allende
27091,136,San Juan de los Lagos
27092,136,Los Reyes de Salgado
27093,136,Rioverde
27094,136,Izucar de Matamoros
27095,136,Ixtaczoquitlan
27096,136,Purisima de Bustos
27097,136,Jacona de Plancarte
27098,136,Yuriria
27099,136,Mineral de la Reforma
27100,136,Valle Hermoso
27101,136,Zapotlanejo
27102,136,Ixtlahuacan de los Membrillos
27103,136,La Barca
27104,136,Tepotzotlan
27105,136,Santa Catarina Otzolotepec
27106,136,Heroica Caborca
27107,136,Zihuatanejo
27108,136,Dolores Hidalgo Cuna de la Independencia Nacional
27109,136,San Mateo Atenco
27110,136,Ramos Arizpe
27111,136,Chignahuapan
27112,136,Ocoyoacac
27113,136,Torreon
27114,136,Romita
27115,136,Jocotitlan
27116,136,Autlan de Navarro
27117,136,Coyula
27118,136,Sabinas
27119,136,Santo Domingo Tehuantepec
27120,136,Apaseo el Alto
27121,136,Santiago Tianguistenco
27122,136,Misantla
27123,136,Atotonilco el Alto
27124,136,Guamuchil
27125,136,Teoloyucan
27126,136,Puerto Penasco
27127,136,San Francisco de los Romo
27128,136,Cortazar
27129,136,Valle de Bravo
27130,136,Huatusco
27131,136,Huejotzingo
27132,136,Huehuetoca
27133,136,Huauchinango
27134,136,Balancan
27135,136,Mexquitic de Carmona
27136,136,Temascalcingo
27137,136,Zempoala
27138,136,Anahuac
27139,136,Jerez de Garcia Salinas
27140,136,Santiago Tuxtla
27141,136,Cosamaloapan
27142,136,Alvarado
27143,136,Tezonapa
27144,136,Acambay
27145,136,Acambaro
27146,136,Chiapa de Corzo
27147,136,Nuevo Casas Grandes
27148,136,Oxchuc
27149,136,Ixhuatlan de Madero
27150,136,Pinotepa
27151,136,Simojovel de Allende
27152,136,San Jose Villa de Allende
27153,136,Tizimin
27154,136,Tlacotepec
27155,136,Taxco de Alarcon
27156,136,Uriangato
27157,136,Acatzingo
27158,136,Huamantla
27159,136,San Luis de la Paz
27160,136,Palenque
27161,136,Encarnacion de Diaz
27162,136,Zumpango
27163,136,Francisco I. Madero
27164,136,Tepeapulco
27165,136,Santa Lucia del Camino
27166,136,Catemaco
27167,136,Cintalapa de Figueroa
27168,136,Jimenez
27169,136,San Pedro Mixtepec
27170,136,Ciudad Fernandez
27171,136,Colonia del Sol
27172,136,Cuetzalan
27173,136,Ocosingo
27174,136,Pabellon de Arteaga
27175,136,Buena Vista Tomatlan
27176,136,Huichapan
27177,136,Chenalho
27178,136,Calimaya
27179,136,Teotihuacan
27180,136,Santa Ana Chiautempan
27181,136,El Dorado
27182,136,La Independencia
27183,136,Tlalmanalco
27184,136,Acaxochitlan
27185,136,Santa Maria Huatulco
27186,136,Guacharachi
27187,136,Cuautepec de Hinojosa
27188,136,Ciudad de Huajuapam de Leon
27189,136,Montemorelos
27190,136,Tres Valles
27191,136,Jalacingo
27192,136,Petatlan
27193,136,Tlajomulco de Zuniga
27194,136,Zongolica
27195,136,Ciudad Constitucion
27196,136,Pedro Celestino Negrete
27197,136,Actopan
27198,136,Isla
27199,136,Hueyapan de Ocampo
27200,136,Ocozocoautla de Espinosa
27201,136,Jesus Maria
27202,136,Tepalcatepec
27203,136,Atenco
27204,136,Tecoanapa
27205,136,Acatlan de Perez Figueroa
27206,136,Juventino Rosas
27207,136,Jocotepec
27208,136,Coyuca de Catalan
27209,136,Santa Maria Atzompa
27210,136,Moroleon
27211,136,San Luis Acatlan
27212,136,Coyotepec
27213,136,Jaltipan de Morelos
27214,136,Tezoyuca
27215,136,Yajalon
27216,136,Camargo
27217,136,Cihuatlan
27218,136,Heroica Ciudad de Tlaxiaco
27219,136,Huejutla de Reyes
27220,136,Zimapan
27221,136,Yecapixtla
27222,136,Matias Romero
27223,136,Temascal
27224,136,Villa del Carbon
27225,136,Apan
27226,136,Playa Vicente
27227,136,Axochiapan
27228,136,Nueva Rosita
27229,136,Ciudad Melchor Muzquiz
27230,136,Galeana
27231,136,Juan Rodriguez Clara
27232,136,Empalme
27233,136,Zacatelco
27234,136,Santa Clara del Cobre
27235,136,San Felipe Orizatlan
27236,136,Xico
27237,136,Zacualtipan
27238,136,Cananea
27239,136,Tlapa de Comonfort
27240,136,San Juan Cancuc
27241,136,Ameca
27242,136,Tlalixcoyan
27243,136,Mixquiahuala de Juarez
27244,136,Melchor Ocampo
27245,136,Villaflores
27246,136,Tuxpan
27247,136,Paracho de Verduzco
27248,136,Progreso
27249,136,Mariano Escobedo
27250,136,Salvatierra
27251,136,Ciudad Manuel Doblado
27252,136,Sayula
27253,136,Jaral del Progreso
27254,136,Tomatlan
27255,136,Coatepec Harinas
27256,136,Zacatepec
27257,136,Berriozabal
27258,136,Miahuatlan de Porfirio Diaz
27259,136,Tamuin
27260,136,Ciudad de Allende
27261,136,Tangancicuaro de Arista
27262,136,Soteapan
27263,136,Tenosique
27264,136,Ocuilan de Arteaga
27265,136,Santa Ana Nextlalpan
27266,136,La Huacana
27267,136,Tepeji del Rio de Ocampo
27268,136,Acatlan de Osorio
27269,136,San Juan Evangelista
27270,136,Parras de la Fuente
27271,136,Zacatlan
27272,136,Zapotiltic
27273,136,Tlanchinol
27274,136,Ixtapan de la Sal
27275,136,Santiago Juxtlahuaca
27276,136,Paso de Ovejas
27277,136,Tulum
27278,136,Calpulalpan
27279,136,Panuco
27280,136,Temascalapa
27281,136,Ticul
27282,136,Sayula de Aleman
27283,136,Putla Villa de Guerrero
27284,136,Nueva Italia de Ruiz
27285,136,Huixtla
27286,136,Ciudad Sabinas Hidalgo
27287,136,Atlautla
27288,136,Paso del Macho
27289,136,Turicato
27290,136,El Oro de Hidalgo
27291,136,Chapa de Mota
27292,136,Amatenango de la Frontera
27293,136,Amecameca de Juarez
27294,136,Tecozautla
27295,136,Tequila
27296,136,Tancitaro
27297,136,Atotonilco de Tula
27298,136,Rodolfo Sanchez Taboada
27299,136,Champoton
27300,136,Juanacatlan
27301,136,Capulhuac
27302,136,Jonuta
27303,136,Escuinapa
27304,136,Tepetlaoxtoc
27305,136,Magdalena de Kino
27306,136,Temascaltepec de Gonzalez
27307,136,Huatabampo
27308,136,San Salvador El Seco
27309,136,Ometepec
27310,136,Nanchital de Lazaro Cardenas del Rio
27311,136,Tequisquiapan
27312,136,Villa Donato Guerra
27313,136,Xalatlaco
27314,136,Escarcega
27315,136,Juchitepec
27316,136,Cocula
27317,136,Ozumba
27318,136,Teapa
27319,136,Reforma
27320,136,Ursulo Galvan
27321,136,Abasolo
27322,136,Las Rosas
27323,136,Navolato
27324,136,Ciudad Ixtepec
27325,136,Ciudad Sahagun
27326,136,Cuitzeo del Porvenir
27327,136,Zacoalco de Torres
27328,136,Metepec
27329,136,Tetela de Ocampo
27330,136,Xochistlahuaca
27331,136,Villa de Zaachila
27332,136,San Felipe Jalapa de Diaz
27333,136,Nochistlan de Mejia
27334,136,Quiroga
27335,136,Villa Luvianos
27336,136,Motozintla
27337,136,Tlalpujahua de Rayon
27338,136,Soledad de Doblado
27339,136,San Juan Guichicovi
27340,136,Contla
27341,136,Apaxco de Ocampo
27342,136,Los Reyes de Juarez
27343,136,Jalpan
27344,136,Castanos
27345,136,Cueramaro
27346,136,Tepehuacan de Guerrero
27347,136,Nahuatzen
27348,136,San Agustin Tlaxiaca
27349,136,Villagran
27350,136,Amatepec
27351,136,Nava
27352,136,Atitalaquia
27353,136,Acapetahua
27354,136,Paracuaro
27355,136,Tlaxcoapan
27356,136,Miacatlan
27357,136,Cuajinicuilapa
27358,136,Tecolutla
27359,136,Jaltenco
27360,136,Tehuipango
27361,136,Santiago Papasquiaro
27362,136,Huaquechula
27363,136,El Grullo
27364,136,Ciudad Altamirano
27365,136,Tecax
27366,136,Felipe Carrillo Puerto
27367,136,Pinal de Amoles
27368,136,Acatlan
27369,136,Atlatlahucan
27370,136,Miahuatlan
27371,136,Alamo
27372,136,Santa Maria Tonameca
27373,136,Sultepec
27374,136,Hunucma
27375,136,Ixhuatlancillo
27376,136,Jamay
27377,136,Zumpango del Rio
27378,136,Jiquilpan de Juarez
27379,136,Carlos A. Carrillo
27380,136,Amatan
27381,136,San Agustin Loxicha
27382,136,Cazones de Herrera
27383,136,Las Margaritas
27384,136,El Salto
27385,136,Santa Maria Colotepec
27386,136,Maxcanu
27387,136,Manlio Fabio Altamirano
27388,136,Tantoyuca
27389,136,San Miguel Ocotenco
27390,136,Ciudad Serdan
27391,136,Atotonilco el Grande
27392,136,San Juan Otzolotepec
27393,136,Ahualulco de Mercado
27394,136,Tecali
27395,136,San Martin Totolan
27396,136,Cerro Azul
27397,136,General Panfilo Natera
27398,136,La Higuerita
27399,136,La Huerta
27400,136,Motul
27401,136,Tototlan
27402,136,Soledad Atzompa
27403,136,Tamiahua
27404,136,Rafael Delgado
27405,136,Oxkutzkab
27406,136,Malinalco
27407,136,Naolinco de Victoria
27408,136,San Miguel de Papasquiaro
27409,136,Ojinaga
27410,136,Tequixquiac
27411,136,Yahualica de Gonzalez Gallo
27412,136,Meoqui
27413,136,Huautla
27414,136,San Juan Cotzocon
27415,136,Emiliano Zapata
27416,136,Puente Nacional
27417,136,Yahualica
27418,136,Huejucar
27419,136,Ocatlan
27420,136,Chalchihuitan
27421,136,Axapusco
27422,136,Pueblo Juarez
27423,136,Charo
27424,136,Comalapa
27425,136,Tixtla de Guerrero
27426,136,Sombrerete
27427,136,Ocotlan de Morelos
27428,136,Tlaltenango de Sanchez Roman
27429,136,Cuilapan de Guerrero
27430,136,Chapala
27431,136,Acatic
27432,136,San Martin de las Piramides
27433,136,Allende
27434,136,Fortin de las Flores
27435,136,Degollado
27436,136,Valle Nacional
27437,136,Chocaman
27438,136,Altepexi
27439,136,Xoxocotla
27440,136,Texistepec
27441,136,Chachahuantla
27442,136,Pahuatlan de Valle
27443,136,Tepexi de Rodriguez
27444,136,Chapulhuacan
27445,136,La Resolana
27446,136,Atoyac de Alvarez
27447,136,Colonia General Felipe Angeles
27448,136,Santa Maria Chilchotla
27449,136,Las Vigas de Ramirez
27450,136,Vega de Alatorre
27451,136,Cruz Grande
27452,136,Huanimaro
27453,136,Villa Hidalgo
27454,136,Naranjos
27455,136,Teopisca
27456,136,Etzatlan
27457,136,Ciudad Miguel Aleman
27458,136,El Arenal
27459,136,Zimatlan de Alvarez
27460,136,Tepetlixpa
27461,136,Peto
27462,136,Atlapexco
27463,136,Calvillo
27464,136,Colotlan
27465,136,Chiconcuac
27466,136,Lerdo de Tejada
27467,136,San Juan Zitlaltepec
27468,136,Hidalgotitlan
27469,136,Suchiapa
27470,136,Cardonal
27471,136,Jose Cardel
27472,136,Mapastepec
27473,136,Texcaltitlan
27474,136,Puerto Morelos
27475,136,Jamiltepec
27476,136,Senguio
27477,136,Cacahoatan
27478,136,Cheran
27479,136,Ixtlahuacan del Rio
27480,136,Cotija de la Paz
27481,136,Santa Ana Jilotzingo
27482,136,Vista Hermosa de Negrete
27483,136,San Ignacio Cerro Gordo
27484,136,Ajacuba
27485,136,Huehuetla
27486,136,Tlalnelhuayocan
27487,136,Aldama
27488,136,Asuncion Nochixtlan
27489,136,Santa Cruz Zenzontepec
27490,136,Coalcoman de Vasquez Pallares Uno
27491,136,Coalcoman de Vazquez Pallares
27492,136,San Blas Atempa
27493,136,Filomeno Mata
27494,136,Santiago Ixcuintla
27495,136,San Jose Tenango
27496,136,Pijijiapan
27497,136,Xochiatipan de Castillo
27498,136,Tlacoachistlahuaca
27499,136,Cuquio
27500,136,Union de San Antonio
27501,136,Zapotlan del Rey
27502,136,San Bartolo Tutotepec
27503,136,Villa Corona
27504,136,Mazapil
27505,136,Benito Juarez
27506,136,Amacuzac
27507,136,Palau
27508,136,Santos Reyes Nopala
27509,136,Moloacan
27510,136,Tenango de Doria
27511,136,Pajapan
27512,136,Tepatlaxco
27513,136,Tasquillo
27514,136,Totutla
27515,136,Ziracuaretiro
27516,136,Ignacio de la Llave
27517,136,Mecayapan
27518,136,Ejutla de Crespo
27519,136,Pisaflores
27520,136,Calnali
27521,136,Tlahuelilpan
27522,136,Penamiller
27523,136,Dzitbalche
27524,136,San Juan Lalana
27525,136,Teocelo
27526,136,Zinapecuaro
27527,136,Alfajayucan
27528,136,Salinas de Hidalgo
27529,136,Nuevo San Juan Parangaricutiro
27530,136,Chinampa de Gorostiza
27531,136,Jalpa de Mendez
27532,136,Epitacio Huerta
27533,136,Tecolotlan
27534,136,Tlacolula de Matamoros
27535,136,Ciudad Guadalupe Victoria
27536,136,Zapotlan de Juarez
27537,136,Juchique de Ferrer
27538,136,Cosautlan
27539,136,Noria de Angeles
27540,136,San Sebastian Tutla
27541,136,Oteapan
27542,136,Santa Anita
27543,136,Izamal
27544,136,Venustiano Carranza
27545,136,Santiago Tulantepec
27546,136,Ciudad de Huitzuco
27547,136,El Rosario
27548,136,Santa Catarina Juquila
27549,136,Vicente Guerrero
27550,136,Tlaltetela
27551,136,Ixhuatlan del Sureste
27552,136,San Jacinto Amilpas
27553,136,Capilla de Guadalupe
27554,136,Tatahuicapan
27555,136,Cosio
27556,136,Cochoapa el Grande
27557,136,Santa Maria Petapa
27558,136,Ayutla de los Libres
27559,136,Amatitan
27560,136,Erongaricuaro
27561,136,Chilcuautla
27562,136,Pureparo de Echaiz
27563,136,Pichucalco
27564,136,Huasca de Ocampo
27565,136,Tanhuato de Guerrero
27566,136,San Pedro Tapanatepec
27567,136,Zacualpan
27568,136,Nopala de Villagran
27569,136,Huitzilan
27570,136,La Magdalena Tlaltelulco
27571,136,Guadalupe Victoria
27572,136,Acala
27573,136,Talpa de Allende
27574,136,Calkini
27575,136,Tecuala
27576,136,Coquimatlan
27577,136,Chemax
27578,136,San Mateo del Mar
27579,136,Tepetzintla
27580,136,Tlaxcala
27581,136,Mineral del Monte
27582,136,Tecpan de Galeana
27583,136,Zontecomatlan de Lopez y Fuentes
27584,136,Guachochi
27585,136,Tlayacapan
27586,136,Chiconquiaco
27587,136,Nacozari Viejo
27588,136,Churumuco de Morelos
27589,136,Santa Rosalia
27590,136,Tianguistengo
27591,136,San Andres Timilpan
27592,136,El Barrio de la Soledad
27593,136,Cienega de Flores
27594,136,Zozocolco de Hidalgo
27595,136,Bochil
27596,136,Almoloya de Alquisiras
27597,136,Juan Aldama
27598,136,Grajales
27599,136,Santiago Jocotepec
27600,136,Tepoztlan
27601,136,Charcas
27602,136,Santiago de Anaya
27603,136,Ezequiel Montes
27604,136,Mazamitla
27605,136,Polotitlan de la Ilustracion
27606,136,Union de Tula
27607,136,Tampamolon Corona
27608,136,San Gabriel Chilac
27609,136,San Pedro Pochutla
27610,136,Guerrero Negro
27611,136,Tapilula
27612,136,Ixcatepec
27613,136,Chalma
27614,136,Ilamatlan
27615,136,Villa Union
27616,136,Cadereyta
27617,136,Soyaniquilpan
27618,136,Villa Gonzalez Ortega
27619,136,Villa Juarez
27620,136,Santa Maria Jalapa del Marques
27621,136,Singuilucan
27622,136,Mazatlan Villa de Flores
27623,136,La Crucecita
27624,136,Tezontepec
27625,136,Nacozari de Garcia
27626,136,Santa Cruz Atizapan
27627,136,Chapantongo
27628,136,Ayutla
27629,136,Nuevo Ideal
27630,136,Santa Cruz Amilpas
27631,136,Huazalingo
27632,136,Valtierrilla
27633,136,Santiago Amoltepec
27634,136,Isla Mujeres
27635,136,Xalpatlahuac
27636,136,El Fuerte
27637,136,Bacalar
27638,136,Villa Sola de Vega
27639,136,Eloxochitlan
27640,136,Santa Ana Maya
27641,136,San Pedro Jicayan
27642,136,San Miguel Xoxtla
27643,136,Mecatlan
27644,136,Pantepec
27645,136,Tzintzuntzan
27646,136,Juchipila
27647,136,Cuichapa
27648,136,Tempoal de Sanchez
27649,136,La Magdalena Chichicaspa
27650,136,Huixcolotla
27651,136,Cocotitlan
27652,136,Citlaltepec
27653,136,Yecuatla
27654,136,San Bartolo Yautepec
27655,136,Jacala
27656,136,El Parral
27657,136,Panuco de Coronado
27658,136,Ojuelos de Jalisco
27659,136,Jaltenango
27660,136,San Juan del Rio del Centauro del Norte
27661,136,Chiautla de Tapia
27662,136,Jose Maria Morelos
27663,136,Tolcayuca
27664,136,San Nicolas de los Ranchos
27665,136,Angel R. Cabada
27666,136,San Pedro Ixcatlan
27667,136,Mixtla de Altamirano
27668,136,Tlachichilco
27669,136,Jiquipilas
27670,136,Huandacareo
27671,136,Espita
27672,136,Epazoyucan
27673,136,Olintla
27674,136,Santa Isabel Cholula
27675,136,Muna
27676,136,Sonoita
27677,136,Ajijic
27678,136,Tlacolulan
27679,136,Pihuamo
27680,136,Villa Purificacion
27681,136,Amatenango del Valle
27682,136,San Pablo Atlazalpan
27683,136,Anenecuilco
27684,136,Toliman
27685,136,Temamatla
27686,136,Jamapa
27687,136,San Luis de La Loma
27688,136,La Trinitaria
27689,136,Joquicingo
27690,136,Tezoatlan de Segura y Luna
27691,136,Saucillo
27692,136,Tixkokob
27693,136,Acanceh
27694,136,Alamos
27695,136,Nacajuca
27696,136,Texcatepec
27697,136,Mineral de Angangueo
27698,136,Soyalo
27699,136,Villa Corzo
27700,136,Totolapan
27701,136,Tezontepec de Aldama
27702,136,Santa Catarina Ayotzingo
27703,136,Almoloya
27704,136,Altamirano
27705,136,San Ignacio Cohuirimpo
27706,136,Tenango del Aire
27707,136,San Juanito
27708,136,Tierra Colorada
27709,136,Candelaria Loxicha
27710,136,Coacoatzintla
27711,136,Las Veredas
27712,136,Santiago Tangamandapio
27713,136,Teotlaltzingo
27714,136,Santiago Suchilquitongo
27715,136,Cuatro Cienegas de Carranza
27716,136,Molango
27717,136,Coroneo
27718,136,Canatlan
27719,136,Teocuitatlan de Corona
27720,136,Agua Blanca Iturbide
27721,136,Hecelchakan
27722,136,Jaltocan
27723,136,Chavinda
27724,136,Tlalixtac de Cabrera
27725,136,Tetela del Volcan
27726,136,San Blas
27727,136,Akil
27728,136,Mexicaltzingo
27729,136,Cuapiaxtla de Madero
27730,136,La Mision
27731,136,Chichihualco
27732,136,Ciudad Tula
27733,136,Iliatenco
27734,136,Parilla
27735,136,Benemerito
27736,136,Huejuquilla el Alto
27737,136,Pajacuaran
27738,136,San Pedro Huamelula
27739,136,Platon Sanchez
27740,136,China
27741,136,San Nicolas Buenos Aires
27742,136,Tzucacab
27743,136,Boca del Rio
27744,136,Cuicatlan
27745,136,Coycoyan de las Flores
27746,136,San Carlos Yautepec
27747,136,Cuencame de Ceniceros
27748,136,Tekit
27749,136,Etchojoa
27750,136,Ciudad Cuauhtemoc
27751,136,Santo Tomas de los Platanos
27752,136,San Gregorio Atzompa
27753,136,Tepetlan
27754,136,Comala
27755,136,Tila
27756,136,Xicotencatl
27757,136,Villa Aldama
27758,136,Cuervos
27759,136,Lototla
27760,136,Chanal
27761,136,Tlahualilo de Zaragoza
27762,136,Seybaplaya
27763,136,Santa Maria Jacatepec
27764,136,San Juanito de Escobedo
27765,136,Halacho
27766,136,Zacualpan de Amilpas
27767,136,Ecatzingo
27768,136,San Agustin de las Juntas
27769,136,Doctor Arroyo
27770,136,San Pablo Huixtepec
27771,136,Choix
27772,136,Villa de Guadalupe
27773,136,Mascota
27774,136,Tlahuiltepa
27775,136,Otumba
27776,136,Caracuaro
27777,136,Santa Maria Ajoloapan
27778,136,Cuetzala del Progreso
27779,136,Zacapoaxtla
27780,136,Tecoh
27781,136,Ciudad Insurgentes
27782,136,Amatlan de los Reyes
27783,136,Coatetelco
27784,136,San Pedro Atocpan
27785,136,Ixtapa Zihuatanejo
27786,136,San Francisco Ixhuatan
27787,136,Higuera de Zaragoza
27788,136,Tepechitlan
27789,136,Tzitzio
27790,136,San Francisco Chimalpa
27791,136,Almoloya del Rio
27792,136,La Junta
27793,136,Tlahuitoltepec
27794,136,Santa Maria del Tule
27795,136,San Jose de Gracia
27796,136,Tepetitlan
27797,136,Tataltepec de Valdes
27798,136,Ayapango
27799,136,Santa Maria Xadani
27800,136,San Juan Ixcaquixtla
27801,136,Hostotipaquillo
27802,136,Lazaro Cardenas
27803,136,Monte Escobedo
27804,136,Teotitlan
27805,136,Pantelho
27806,136,Rayon
27807,136,Vicam Pueblo
27808,136,El Espinal
27809,136,Ahumada
27810,136,Coahuitlan
27811,136,San Pedro Ixtlahuaca
27812,136,Ayotoxco de Guerrero
27813,136,Bacobampo
27814,136,Hueyotlipan
27815,136,San Pablo Villa de Mitla
27816,136,Nautla
27817,136,Altata
27818,136,Mazatan
27819,136,Punta Prieta
27820,136,Las Delicias
27821,137,Weno
27822,137,Palikir
27823,137,Kolonia
27824,137,Tofol
27825,138,Chisinau
27826,138,Tiraspol
27827,138,Balti
27828,138,Bender
27829,138,Ribnita
27830,138,Ungheni
27831,138,Cahul
27832,138,Dubasari
27833,138,Soroca
27834,138,Orhei
27835,138,Comrat
27836,138,Straseni
27837,138,Ceadir-Lunga
27838,138,Codru
27839,138,Edinet
27840,138,Durlesti
27841,138,Drochia
27842,138,Causeni
27843,138,Ialoveni
27844,138,Hincesti
27845,138,Singerei
27846,138,Taraclia
27847,138,Vulcanesti
27848,138,Falesti
27849,138,Cimislia
27850,138,Congaz
27851,138,Rezina
27852,138,Costesti
27853,138,Anenii Noi
27854,138,Cricova
27855,138,Dnestrovsc
27856,138,Truseni
27857,138,Bacioi
27858,138,Singera
27859,138,Borogani
27860,138,Grigoriopol
27861,138,Riscani
27862,138,Copceac
27863,138,Peresecina
27864,138,Chitcani
27865,138,Camenca
27866,138,Stauceni
27867,138,Glodeni
27868,138,Basarabeasca
27869,138,Nisporeni
27870,138,Leova
27871,138,Telenesti
27872,138,Donduseni
27873,138,Stefan Voda
27874,138,Criuleni
27875,138,Briceni
27876,138,Soldanesti
27877,138,Cantemir
27878,138,Ocnita
27879,138,Cocieri
27880,139,Monaco
27881,140,Ulaanbaatar
27882,140,Moron
27883,140,Erdenet
27884,140,Darhan
27885,140,Olgiy
27886,140,Choybalsan
27887,140,Arvayheer
27888,140,Nalayh
27889,140,Ulaangom
27890,140,Bayanhongor
27891,140,Hovd
27892,140,Uliastay
27893,140,Tsetserleg
27894,140,Ondorhaan
27895,140,Saynshand
